Easting,Northing,mark,r,g,b,Name
654101.6222746549,7558635.233293105,1286.6631569678975,190,121,74,3
654071.8007678065,7558637.600134464,1285.4466507667255,190,121,74,3
654042.0495765563,7558639.962187642,1283.5066916065696,190,121,74,3
654012.7216599169,7558642.321891517,1284.6901854053974,190,121,74,3
653983.5158242104,7558643.930703495,1284.9136836573507,190,121,74,3
653954.6033639702,7558645.079845296,1284.1870798487566,190,121,74,3
653897.4194345875,7558646.312529061,1273.1620454549386,190,121,74,3
653870.0996339775,7558645.451106477,1270.1861730521691,190,121,74,3
653843.9943086571,7558644.335034274,1267.5685556679691,190,121,74,3
653819.0607518979,7558642.568409791,1266.7050895195966,190,121,74,3
653794.4306072237,7558640.464351208,1266.5705288380534,190,121,74,3
653769.6561085118,7558638.202044387,1267.1007554326636,190,121,74,3
653744.6578115504,7558635.8235568125,1267.4136673603516,190,121,74,3
653719.7928564769,7558633.378393045,1268.5383407600912,190,121,74,3
653695.280836745,7558630.935879912,1269.8392810358541,190,121,74,3
653670.8668068042,7558628.95834781,1270.9265437027996,190,121,74,3
653646.9922601457,7558627.313015066,1272.1856464752605,190,121,74,3
653623.6817526959,7558625.823426383,1272.6298590869142,190,121,74,3
653600.5463726285,7558624.503742691,1273.4771874264325,190,121,74,3
653577.6960787184,7558623.210685499,1275.0718020462891,190,121,74,3
653555.1071380887,7558621.23113212,1276.2957555582682,190,121,74,3
653532.7039267293,7558619.24416904,1278.6205103027346,190,121,74,3
653510.6682643364,7558617.541600968,1280.5279113349613,190,121,74,3
653488.9568131842,7558616.205120906,1281.9528168974612,190,121,74,3
653467.1997952136,7558614.7537164325,1284.3554433818358,190,121,74,3
653296.5185433184,7558397.03106104,1411.2618291944598,190,121,74,3
653330.6674272688,7558388.555164522,1409.7492701807882,190,121,74,3
653365.4981516778,7558380.551244345,1409.4823930909445,190,121,74,3
653400.5809127474,7558373.190255103,1408.7284856300066,190,121,74,3
653435.8976594472,7558367.416982925,1407.9013018604758,190,121,74,3
653471.4792441633,7558361.60383874,1406.5896609815693,190,121,74,3
653507.4980617589,7558355.733048631,1404.7976297120385,190,121,74,3
653544.8840670057,7558349.982015241,1402.5161855714132,190,121,74,3
653583.4299848273,7558343.607971429,1400.7241512940695,190,121,74,3
653622.271478373,7558336.915059325,1398.936574145632,190,121,74,3
653661.0914886406,7558330.118410969,1395.8404401612568,190,121,74,3
653700.3909002565,7558323.145041171,1394.515156826296,190,121,74,3
653739.975523475,7558315.618085394,1392.030743803835,190,121,74,3
653779.3461267558,7558307.816699153,1390.2255580909446,190,121,74,3
653818.8658776885,7558299.865630847,1388.4103723585226,190,121,74,3
653858.8050478084,7558291.631269638,1389.3879467795605,190,121,74,3
653899.30960867,7558282.953818021,1388.1147755686231,190,121,74,3
653940.9329419152,7558273.585567162,1388.1768387257102,190,121,74,3
653982.7357394834,7558263.563848198,1388.152349619265,190,121,74,3
654027.9047351135,7558250.364166019,1386.6978627393821,190,121,74,3
654072.3924335436,7558237.6300393995,1385.2333903614524,190,121,74,3
654116.624469656,7558224.853207142,1383.895752192507,190,121,74,3
654158.9192897225,7558213.365427958,1381.1984173292255,190,121,74,3
654200.3556457325,7558202.088938672,1376.5634694678977,190,121,74,3
654240.7759491199,7558191.201524657,1372.8884880909445,190,121,74,3
654281.2568091428,7558180.767881428,1369.1696160352806,190,121,74,3
654321.7988597322,7558170.544543647,1362.4242304102804,190,121,74,3
654362.504957755,7558160.856133974,1354.0343854737566,190,121,74,3
654402.9307729441,7558151.647804426,1344.8299459164655,190,121,74,3
654442.9089051285,7558142.562992518,1335.6187354216734,190,121,74,3
654483.7425228914,7558135.1316642165,1326.2657874122335,190,121,74,3
654525.4208927164,7558130.692389806,1316.902888429486,190,121,74,3
654567.2239772462,7558129.0052092625,1307.5499821949484,190,121,74,3
654750.1022573605,7558192.9202712765,1293.072296333132,190,121,74,3
654775.2180889315,7558218.530989222,1294.8432918848896,190,121,74,3
654794.959372557,7558246.739609092,1298.1644740089132,190,121,74,3
654809.3154954286,7558276.796168002,1298.3104402979754,190,121,74,3
654817.7889245466,7558307.73405338,1297.976651699343,190,121,74,3
654819.7537036648,7558337.876564697,1298.417833808718,190,121,74,3
654815.8030410421,7558366.088856023,1298.8370018848898,190,121,74,3
654806.5101179439,7558392.030899925,1301.6598756886008,190,121,74,3
654792.7060213746,7558415.14418969,1304.482454458132,190,121,74,3
654774.9369609797,7558435.012204098,1305.0737993800071,190,121,74,3
654753.5437578233,7558451.318463395,1305.6316520802022,190,121,74,3
654728.7111028204,7558463.493558913,1304.2695025245382,190,121,74,3
654701.8005547503,7558471.919366593,1305.3085851319604,190,121,74,3
654674.339095894,7558479.975093207,1306.957550395632,190,121,74,3
654645.9763495707,7558486.918548776,1305.6049876690695,190,121,74,3
654616.0076001949,7558491.330658687,1304.1377265675071,190,121,74,3
654586.3104620988,7558496.808326198,1302.490500317507,190,121,74,3
654556.3120684933,7558501.949779228,1300.6386440772726,190,121,74,3
654526.5126151801,7558507.506253096,1298.4348155714133,190,121,74,3
654496.5156368547,7558513.50066844,1298.1510451905538,190,121,74,3
654466.3397957914,7558519.391016368,1296.89721888196,190,121,74,3
654436.2472682172,7558525.06196209,1296.782491723757,190,121,74,3
654406.3441569121,7558531.016234961,1295.7410441651632,190,121,74,3
654376.7150878168,7558537.183984755,1293.5650496534445,190,121,74,3
654347.1401186935,7558543.327231937,1294.1838011475852,190,121,74,3
654317.4281094522,7558549.659227021,1294.8192203370386,190,121,74,3
654287.7818753733,7558555.71457398,1294.0272078565695,190,121,74,3
654257.9179830373,7558561.438745469,1293.7151373096945,190,121,74,3
654228.0995355761,7558567.165996877,1292.5210855128196,190,121,74,3
654198.4240765297,7558572.902178084,1292.7670918409444,190,121,74,3
654168.5071140877,7558578.296408886,1291.9750212940696,190,121,74,3
654138.673906101,7558583.696010241,1291.274678647585,190,121,74,3
654108.9764724256,7558588.9917301,1290.681065649538,190,121,74,3
654079.5401439314,7558594.425212477,1289.6074809132099,190,121,74,3
654050.1094889204,7558599.9998247335,1288.2686152491474,190,121,74,3
654020.7990378509,7558605.788002702,1287.4097473585225,190,121,74,3
653395.2015585979,7558515.153961742,1309.9361831315919,190,121,74,3
653430.424627736,7558499.748352467,1311.9202012989213,190,121,74,3
653465.8221550278,7558484.765680177,1316.4059711036045,190,121,74,3
653501.9735556094,7558471.916858693,1320.5915968164065,190,121,74,3
653539.0357007429,7558459.5725429235,1323.2151477863902,190,121,74,3
653576.6908432968,7558446.6742485985,1326.4878295341796,190,121,74,3
653614.3885200899,7558433.423160866,1332.594541066205,190,121,74,3
653652.6034264304,7558419.716621631,1342.5358380453715,190,121,74,3
653691.0034901077,7558405.553485741,1349.2528118673692,190,121,74,3
653729.2782749304,7558390.746578748,1358.1340729815695,190,121,74,3
653767.852680059,7558375.499301317,1366.001456430788,190,121,74,3
653806.4716592702,7558359.983672316,1370.3936246046164,190,121,74,3
653845.1586278544,7558344.276008448,1371.794893696413,190,121,74,3
653884.1169078562,7558328.425956287,1372.7162611280542,190,121,74,3
653923.2812573089,7558312.588833236,1373.4771214391587,190,121,74,3
653962.3720817589,7558296.8789592665,1375.4377699000265,190,121,74,3
654001.2812940029,7558281.523965063,1378.2102719678976,190,121,74,3
654040.0774463663,7558266.546695443,1379.0399944239527,190,121,74,3
654078.9476607707,7558252.033305973,1381.3253333179953,190,121,74,3
654117.9942820704,7558237.793277415,1383.2723857109222,190,121,74,3
654157.0651582225,7558224.089060946,1383.4453911573507,190,121,74,3
654196.1583421761,7558210.83625614,1381.3792107667255,190,121,74,3
654235.112184466,7558197.9315002775,1375.8419778077414,190,121,74,3
654273.9288204693,7558185.571577199,1370.6071256983666,190,121,74,3
654312.679032649,7558173.742013738,1364.0445859034446,190,121,74,3
654351.4582078834,7558162.251896384,1353.0028473473621,190,121,74,3
654390.3884007087,7558151.164735923,1341.0522771651629,190,121,74,3
654638.0862687345,7558346.203824878,1296.0157905518818,190,121,74,3
654610.2147495546,7558348.803973776,1293.7103325343041,190,121,74,3
654582.5902260873,7558351.19455014,1292.7163788038354,190,121,74,3
654555.3804875566,7558353.666580223,1292.682393784304,190,121,74,3
654528.4939358754,7558356.28946964,1290.7284087940695,190,121,74,3
654502.2735863572,7558359.289887315,1289.2544260011007,190,121,74,3
654476.6325644703,7558362.48465684,1287.7804700733666,190,121,74,3
654451.3455331785,7558365.841448632,1285.5707724268816,190,121,74,3
654426.473290554,7558368.98932484,1284.3846600245379,190,121,74,3
654402.1544922693,7558371.59949361,1283.9479719483666,190,121,74,3
653846.0987331965,7558673.5479598865,1253.5794060889912,190,121,74,3
653838.3920183511,7558694.849362503,1252.2193285792255,190,121,74,3
653830.9770338119,7558716.243174133,1249.6798166065696,190,121,74,3
653824.0564989541,7558737.788405508,1250.499720493288,190,121,74,3
653817.7759029712,7558759.39073285,1252.5096385596946,190,121,74,3
653811.6843050125,7558781.107422967,1252.3699313721945,190,121,74,3
653805.1801746427,7558802.3592471685,1254.779855005007,190,121,74,3
653797.6606098487,7558822.473262938,1254.7552853995385,190,121,74,3
653788.9449354942,7558840.090136866,1251.6709095440694,190,121,74,3
653779.201297404,7558855.379146352,1248.5860651964133,190,121,74,3
653768.3051052053,7558867.152907828,1277.0701053035154,190,121,74,3
653756.2652786212,7558873.979156047,1275.2187072783204,190,121,74,3
653743.7135518668,7558874.940592338,1273.262227593506,190,121,74,3
653732.002572115,7558870.389861927,1271.236427641493,190,121,74,3
653722.3181542637,7558863.113768768,1269.2241510855577,190,121,74,3
653714.0571018386,7558853.085509175,1267.5025937296875,190,121,74,3
653707.2454261637,7558839.754116485,1267.5708714467771,190,121,74,3
653702.0436863157,7558824.29042208,1267.5593428352865,190,121,74,3
653697.9174327361,7558808.02963676,1267.9483815695312,190,121,74,3
653694.2550931894,7558791.843469038,1267.5682838994142,190,121,74,3
653690.7936206997,7558775.688080653,1268.070804125651,190,121,74,3
653687.4452844402,7558759.27727183,1268.8022277714842,190,121,74,3
653683.9578002731,7558742.211964428,1271.0119827236329,190,121,74,3
653680.3659606212,7558724.728373865,1271.8831936523434,190,121,74,3
653676.8884578247,7558707.261015343,1273.3255693847655,190,121,74,3
653673.6251992949,7558689.8345755,1272.429610288086,190,121,74,3
653670.525606018,7558672.417958325,1272.9842473085935,190,121,74,3
653667.2845492868,7558654.852403938,1273.6296198515624,190,121,74,3
653663.505439562,7558637.104796495,1274.7412811640625,190,121,74,3
653658.8231766064,7558619.200095784,1274.7563591445312,190,121,74,3
653622.8409888793,7558518.182821785,1280.7518678997396,190,121,74,3
653617.0151109381,7558502.550913104,1285.7007176407471,190,121,74,3
653611.2858113104,7558487.290032382,1293.5861278847656,190,121,74,3
653605.7919266536,7558472.183734782,1301.8351829902344,190,121,74,3
653600.482021359,7558457.331937801,1309.6852687207029,190,121,74,3
653595.2269360598,7558442.61455799,1317.0937789804686,190,121,74,3
653590.0663779508,7558428.127585582,1324.4585646760602,190,121,74,3
653584.8670792419,7558414.228291413,1330.7594186564454,190,121,74,3
653578.9624623427,7558401.12960827,1336.820152119838,190,121,74,3
653571.8479335961,7558389.784624345,1342.6326892915736,190,121,74,3
653563.2618491239,7558380.767672135,1347.5392283081055,190,121,74,3
653553.1292880757,7558375.038807698,1347.4334640661893,190,121,74,3
653542.3555098332,7558373.129850863,1317.5723286964133,190,121,74,3
653531.5980595779,7558375.155040765,1344.4142143984375,190,121,74,3
653521.6742016097,7558381.013451695,1339.4483508492187,190,121,74,3
653513.3648952149,7558391.210658561,1332.1161658101562,190,121,74,3
653506.8412184113,7558404.932803499,1322.4617705080914,190,121,74,3
653502.2428355756,7558421.832365864,1312.8922159135975,190,121,74,3
653499.6830489058,7558441.4759901725,1304.9169406853516,190,121,74,3
653499.5158224185,7558463.322956547,1299.6352029054688,190,121,74,3
653501.2211471612,7558487.473276958,1294.4170966398435,190,121,74,3
653504.0495237354,7558513.947653888,1288.6255054904298,190,121,74,3
653506.192636016,7558540.128207487,1285.0912092832032,190,121,74,3
656822.5054467445,7555451.051710352,1203.4862668411256,190,121,74,4
656791.7656749514,7555491.667524925,1202.5015208743287,190,121,74,4
656761.24563137,7555530.800127186,1201.986848315735,190,121,74,4
656730.7255877886,7555569.932729447,1201.4720833547974,190,121,74,4
656693.5285584761,7555615.580597703,1201.6807396926883,190,121,74,4
656656.3315291635,7555661.22846596,1204.1210568038389,190,121,74,4
656631.5588087963,7555691.364565094,1209.6474413512171,190,121,74,4
656606.7860884293,7555721.500664229,1216.4446916913862,190,121,74,4
656582.013368062,7555751.636763362,1223.272817461243,190,121,74,4
656548.7212288918,7555791.367892415,1229.7902726345828,190,121,74,4
656515.4290897215,7555831.099021467,1234.2390332362152,190,121,74,4
656489.697858216,7555862.809169146,1236.04432767039,190,121,74,4
656463.9666267104,7555894.519316825,1240.7926587151956,190,121,74,4
656438.235395205,7555926.229464502,1248.5302687551882,190,121,74,4
656411.3174137574,7555960.292596812,1258.1943243895469,190,121,74,4
656384.3994323101,7555994.355729124,1268.3003481379194,190,121,74,4
656357.4814508627,7556028.418861434,1280.4564054711482,190,121,74,4
656332.875927933,7556062.712785328,1294.0378279776585,190,121,74,4
656308.2704050033,7556097.006709219,1307.2012862555134,190,121,74,4
656283.6648820736,7556131.300633113,1322.8139403545806,190,121,74,4
656260.7958700466,7556165.495910511,1337.6757996308393,190,121,74,4
656237.9268580195,7556199.691187912,1338.0190626275842,190,121,74,4
656215.0578459925,7556233.88646531,1331.6980050369266,190,121,74,4
656192.4572081406,7556267.472853538,1321.4615847057091,190,121,74,4
656169.8565702889,7556301.059241762,1310.4375079810998,190,121,74,4
656147.255932437,7556334.64562999,1300.7127678079225,190,121,74,4
656125.5142235602,7556367.156214853,1292.1191089342246,190,121,74,4
656103.7725146835,7556399.666799717,1283.5283811054485,190,121,74,4
656082.0308058067,7556432.177384579,1275.2978077942507,190,121,74,4
656062.3442640622,7556459.450184433,1267.900840734355,190,121,74,4
656042.6577223176,7556486.722984286,1259.6853186203293,190,121,74,4
656022.9711805731,7556513.995784138,1250.5498031668092,190,121,74,4
655998.0027513898,7556546.478845892,1240.9719421886189,190,121,74,4
655973.0343222063,7556578.961907641,1230.8806583710734,190,121,74,4
655948.0658930229,7556611.444969392,1221.2903575554114,190,121,74,4
655925.8552364375,7556639.652886582,1213.906210023092,190,121,74,4
655903.6445798522,7556667.860803767,1212.722178595683,190,121,74,4
655881.4339232668,7556696.068720956,1215.28296470636,190,121,74,4
655859.0152151561,7556722.316655338,1217.572208929667,190,121,74,4
655836.5965070454,7556748.56458972,1217.0923714000446,190,121,74,4
655814.1777989346,7556774.812524103,1213.5637464505005,190,121,74,4
655790.7357906109,7556798.499846082,1211.961340861308,190,121,74,4
655767.2937822872,7556822.187168064,1211.0885244127405,190,121,74,4
655743.8517739633,7556845.874490046,1210.4101405569459,190,121,74,4
655720.054720304,7556865.7746991385,1212.479095688782,190,121,74,4
655696.2576666448,7556885.674908233,1214.9542153215946,190,121,74,4
655672.4606129854,7556905.575117326,1216.884837895813,190,121,74,4
655648.6635593262,7556925.47532642,1220.2160152249146,190,121,74,4
655625.5424065944,7556941.598900593,1227.2200935715946,190,121,74,4
655602.4212538626,7556957.722474765,1231.4686271145629,190,121,74,4
655579.3001011307,7556973.846048937,1232.4168714309692,190,121,74,4
655556.1789483989,7556989.969623108,1233.364916098938,190,121,74,4
655532.532753305,7557001.7214628775,1236.235855630188,190,121,74,4
655508.8865582112,7557013.473302647,1239.2566445950315,190,121,74,4
655485.2403631174,7557025.2251424175,1242.2435490872192,190,121,74,4
655461.5941680236,7557036.976982187,1245.105112817688,190,121,74,4
655436.8954889454,7557046.168789366,1248.4611667122192,190,121,74,4
655412.1968098674,7557055.360596548,1252.4055618264772,190,121,74,4
655387.4981307894,7557064.5524037285,1256.0262697463993,190,121,74,4
655362.7994517114,7557073.74421091,1259.1743009329227,190,121,74,4
655338.2801730097,7557080.121023212,1262.0781009817508,190,121,74,4
655313.7608943083,7557086.497835511,1264.9819572415165,190,121,74,4
655289.2416156068,7557092.874647813,1267.8857561770633,190,121,74,4
655264.7223369054,7557099.251460113,1270.9433354837038,190,121,74,4
655241.4117569157,7557102.780624971,1274.144774131165,190,121,74,4
655218.1011769259,7557106.309789829,1277.3462138919072,190,121,74,4
655194.7905969361,7557109.838954687,1280.555152641907,190,121,74,4
655171.4800169464,7557113.368119545,1283.8781747268679,190,121,74,4
655148.1694369568,7557116.8972844025,1287.2379642727665,190,121,74,4
655126.6685282945,7557119.204964948,1290.311738159485,190,121,74,4
655105.1676196322,7557121.512645491,1293.3855126614385,190,121,74,4
655083.66671097,7557123.820326036,1296.4592871047976,190,121,74,4
655062.1658023078,7557126.128006578,1299.5330610354615,190,121,74,4
655040.6648936454,7557128.435687124,1302.60685058136,190,121,74,4
655023.0309399846,7557128.259352747,1304.9569283547976,190,121,74,4
655005.3969863239,7557128.08301837,1307.6428191497193,190,121,74,4
654987.7630326629,7557127.9066839935,1310.3287157571413,190,121,74,4
654970.1290790021,7557127.730349617,1312.1810690481568,190,121,74,4
654952.4951253412,7557127.55401524,1313.762382793274,190,121,74,4
654934.8611716804,7557127.377680862,1314.6258541458133,190,121,74,4
654921.4618701746,7557121.086642982,1311.8212981943625,190,121,74,4
654908.0625686686,7557114.795605103,1309.0167225163486,190,121,74,4
654894.663267163,7557108.504567223,1307.2055249047419,190,121,74,4
654881.2639656572,7557102.213529341,1305.9727464532907,190,121,74,4
654867.8646641514,7557095.92249146,1304.652603568246,190,121,74,4
654854.4653626456,7557089.63145358,1301.3718072603501,190,121,74,4
654841.0660611398,7557083.3404156985,1297.4384522317507,190,121,74,4
654832.6427084063,7557070.58236373,1293.1148046243288,190,121,74,4
654824.2193556727,7557057.82431176,1287.789831161438,190,121,74,4
654815.7960029392,7557045.066259791,1284.288120766907,190,121,74,4
654807.3726502057,7557032.308207821,1282.0798396731568,190,121,74,4
654798.9492974723,7557019.550155853,1279.8046043411255,190,121,74,4
654790.5259447386,7557006.792103883,1277.5293503372193,190,121,74,4
654782.1025920053,7556994.034051913,1275.321068891907,190,121,74,4
654782.2701082269,7556977.81334791,1273.7352659454784,190,121,74,4
654782.4376244488,7556961.592643906,1272.2049895615496,190,121,74,4
654782.6051406707,7556945.371939902,1270.6927797401213,190,121,74,4
654782.7726568923,7556929.151235899,1269.0204721843174,190,121,74,4
654782.9401731141,7556912.930531897,1267.181504472264,190,121,74,4
654783.1076893361,7556896.709827892,1265.342478283648,190,121,74,4
654783.2752055577,7556880.489123888,1263.4103466458132,190,121,74,4
654784.1628208618,7556864.93431461,1262.3805169834247,190,121,74,4
654785.0504361659,7556849.379505333,1329.4950692197267,190,121,74,4
654785.93805147,7556833.824696053,1328.3508326163735,190,121,74,4
654786.825666774,7556818.269886772,1327.7466361220704,190,121,74,4
654787.7132820779,7556802.715077493,1326.5672948403321,190,121,74,4
654788.6008973821,7556787.160268215,1325.0637365024413,190,121,74,4
654789.4885126862,7556771.605458938,1324.6816899147134,190,121,74,4
654790.8023863257,7556756.893553693,1324.2991504394533,190,121,74,4
654792.1162599648,7556742.181648447,1324.1072401458332,190,121,74,4
654793.4301336041,7556727.469743202,1323.394736088379,190,121,74,4
654794.7440072433,7556712.75783796,1322.9725297753907,190,121,74,4
654796.0578808825,7556698.045932715,1323.5968673203124,190,121,74,4
654797.3717545219,7556683.334027471,1324.1737205325521,190,121,74,4
654798.6856281612,7556668.622122226,1324.754091404948,190,121,74,4
654800.0870781024,7556654.913862208,1325.3615446350911,190,121,74,4
654801.4885280436,7556641.205602189,1325.031255985677,190,121,74,4
654802.8899779847,7556627.49734217,1324.174514670573,190,121,74,4
654804.2914279259,7556613.789082151,1323.2540734127604,190,121,74,4
654805.6928778671,7556600.080822132,1322.7166077408854,190,121,74,4
654807.0943278085,7556586.372562114,1322.3713609075521,190,121,74,4
654808.4957777496,7556572.664302095,1322.2363725198568,190,121,74,4
654809.8972276908,7556558.956042076,1322.2318071246746,190,121,74,4
654811.7397582657,7556544.891709394,1322.8048403901366,190,121,74,4
654813.5822888403,7556530.827376712,1322.479507438151,190,121,74,4
654815.4248194151,7556516.763044029,1322.7327215026041,190,121,74,4
654817.26734999,7556502.698711348,1322.6792304396158,190,121,74,4
654819.1098805647,7556488.634378665,1321.6380468111051,190,121,74,4
654820.9524111395,7556474.5700459825,1319.752850720331,190,121,74,4
654822.7949417143,7556460.505713302,1319.2942303746745,190,121,74,4
654824.637472289,7556446.441380617,1319.2561982034504,190,121,74,4
654821.6590000711,7556432.9758499265,1320.7351761621096,190,121,74,4
654818.6805278532,7556419.510319233,1322.2454105481772,190,121,74,4
654815.7020556353,7556406.0447885385,1324.5965606007487,190,121,74,4
654812.7235834175,7556392.579257848,1327.8389635592448,190,121,74,4
654809.7451111993,7556379.113727154,1330.4180425566406,190,121,74,4
654806.7666389815,7556365.648196462,1334.7758803808592,190,121,74,4
654803.7881667636,7556352.182665767,1339.4343000398762,190,121,74,4
654795.0433614666,7556354.817558598,1340.633488938802,190,121,74,4
654786.2985561696,7556357.4524514275,1342.978776367676,190,121,74,4
654777.5537508727,7556360.087344255,1344.1038724270834,190,121,74,4
654768.8089455757,7556362.722237085,1345.5832947944334,190,121,74,4
654760.0641402787,7556365.357129914,1345.889265268229,190,121,74,4
654751.3193349817,7556367.9920227425,1347.4199525402346,190,121,74,4
654742.5745296847,7556370.626915572,1344.2682316705727,190,121,74,4
654733.8297243878,7556373.261808403,1340.143519314323,190,121,74,4
654725.0849190907,7556375.896701232,1336.5843120393229,190,121,74,4
654716.6578922428,7556398.37689376,1331.2120216307292,190,121,74,4
654708.2308653946,7556420.85708629,1326.0507996028646,190,121,74,4
654699.8038385464,7556443.337278819,1322.4087377545575,190,121,74,4
654691.3768116982,7556465.817471348,1319.8358801336262,190,121,74,4
654682.9497848501,7556488.297663878,1318.2510810584308,190,121,74,4
654674.5227580019,7556510.777856408,1315.9779248404948,190,121,74,4
654666.0511302373,7556530.244436432,1315.0489225465494,190,121,74,4
654657.5795024728,7556549.711016455,1314.6625822128906,190,121,74,4
654649.1078747081,7556569.177596479,1313.436202668457,190,121,74,4
654640.6362469435,7556588.644176503,1313.7901024993491,190,121,74,4
654632.164619179,7556608.110756528,1314.403653545573,190,121,74,4
654623.6929914143,7556627.577336552,1314.3879509615883,190,121,74,4
654616.3308610588,7556645.231956262,1314.845635968099,190,121,74,4
654608.9687307032,7556662.886575973,1314.921531830078,190,121,74,4
654601.6066003478,7556680.541195684,1315.2974734882812,190,121,74,4
654594.2444699921,7556698.1958153965,1315.0655162610678,190,121,74,4
654586.8823396366,7556715.850435106,1315.0406063098958,190,121,74,4
654579.520209281,7556733.505054818,1314.695148027995,190,121,74,4
654572.2276376447,7556751.365057956,1314.9484199134115,190,121,74,4
654564.9350660085,7556769.225061093,1314.4683436542966,190,121,74,4
654557.6424943721,7556787.085064232,1314.8031835006514,190,121,74,4
654550.3499227358,7556804.945067371,1314.296738254557,190,121,74,4
654543.0573510996,7556822.80507051,1315.9592260312504,190,121,74,4
654535.7647794633,7556840.665073647,1316.8018008720053,190,121,74,4
654527.8891360315,7556860.252742828,1318.2350662996091,190,121,74,4
654520.0134925996,7556879.840412008,1319.3414603649092,190,121,74,4
654512.1378491678,7556899.428081187,1321.291741723912,190,121,74,4
654504.2622057359,7556919.015750367,1323.2455233848468,190,121,74,4
654496.3865623041,7556938.603419548,1326.6670786188154,190,121,74,4
654486.487325849,7556958.382268134,1330.6349834272135,190,121,74,4
654476.5880893943,7556978.161116718,1335.337218358073,190,121,74,4
654466.6888529392,7556997.939965306,1339.9487750669646,190,121,74,4
654456.7896164842,7557017.7188138915,1345.119172190755,190,121,74,4
654446.8903800292,7557037.497662477,1354.9563080885416,190,121,74,4
654433.7992186235,7557040.191432691,1360.2611479791665,190,121,74,4
654420.7080572179,7557042.885202903,1361.3453040852867,190,121,74,4
654407.6168958122,7557045.578973117,1363.5433664267578,190,121,74,4
654394.5257344064,7557048.272743331,1365.1806478906246,190,121,74,4
654381.4345730008,7557050.966513543,1366.7666431738282,190,121,74,4
654368.3434115951,7557053.660283757,1367.5348654889324,190,121,74,4
654355.2522501894,7557056.35405397,1368.1208279018554,190,121,74,4
654354.1586892207,7557040.574826013,1365.7155611813153,190,121,74,4
654353.0651282517,7557024.795598057,1364.0137028981121,190,121,74,4
654351.9715672828,7557009.016370103,1362.8156432517906,190,121,74,4
654350.8780063138,7556993.237142147,1362.130235144043,190,121,74,4
654349.7844453449,7556977.4579141885,1358.5559812890624,190,121,74,4
654348.6908843761,7556961.678686232,1352.6339963775574,190,121,74,4
654347.5973234072,7556945.899458277,1348.4265526376066,190,121,74,4
654349.3324809636,7556929.752409837,1343.9666478858906,190,121,74,4
654351.0676385199,7556913.605361397,1340.230456917806,190,121,74,4
654352.8027960763,7556897.4583129585,1336.1983839576822,190,121,74,4
654354.5379536328,7556881.31126452,1331.9162588322267,190,121,74,4
654356.273111189,7556865.164216082,1329.1617845277776,190,121,74,4
654358.0082687454,7556849.017167641,1324.0198919190311,190,121,74,4
654359.7434263017,7556832.870119203,1317.2164024827882,190,121,74,4
654362.3558863455,7556817.0694976635,1313.7743554814454,190,121,74,4
654364.9683463892,7556801.268876128,1312.0129506647133,190,121,74,4
654367.580806433,7556785.468254589,1310.9902539163409,190,121,74,4
654370.1932664769,7556769.667633051,1309.3933138294271,190,121,74,4
654372.8057265206,7556753.867011514,1308.6739154816407,190,121,74,4
654375.4181865643,7556738.066389976,1307.5501207937825,190,121,74,4
654378.0306466081,7556722.265768439,1306.7431744711917,190,121,74,4
654380.1149195823,7556706.722288903,1305.4746651062826,190,121,74,4
654382.1991925564,7556691.178809366,1304.8600369682615,190,121,74,4
654384.2834655306,7556675.635329829,1304.0460282643228,190,121,74,4
654386.3677385049,7556660.091850293,1304.2260507695312,190,121,74,4
654388.4520114791,7556644.548370756,1304.5249294147134,190,121,74,4
654390.5362844532,7556629.004891219,1303.890308110026,190,121,74,4
654392.6205574274,7556613.461411684,1304.9710978580729,190,121,74,4
654395.7109405617,7556597.322173519,1305.552000938802,190,121,74,4
654398.801323696,7556581.182935355,1305.8789939733074,190,121,74,4
654401.8917068304,7556565.04369719,1307.4090945172527,190,121,74,4
654404.9820899646,7556548.904459027,1308.6403109394532,190,121,74,4
654408.0724730989,7556532.765220863,1310.1101157604166,190,121,74,4
654411.1628562332,7556516.625982697,1311.2221405738933,190,121,74,4
654413.8956260157,7556496.936564685,1313.378476665039,190,121,74,4
654416.6283957982,7556477.247146673,1315.7499157620446,190,121,74,4
654419.3611655807,7556457.557728658,1317.9830791458332,190,121,74,4
654422.0939353632,7556437.868310647,1321.0735981627604,190,121,74,4
654424.8267051456,7556418.178892635,1327.30838333419,190,121,74,4
654427.5594749282,7556398.4894746225,1338.4614128562332,190,121,74,4
654426.2273215003,7556377.416026523,1350.1521953484005,190,121,74,4
654424.8951680724,7556356.342578426,1360.8441768691407,190,121,74,4
654423.5630146444,7556335.269130328,1370.3226044078774,190,121,74,4
654422.2308612166,7556314.195682229,1378.493026249163,190,121,74,4
654420.8987077887,7556293.122234131,1385.9500150426898,190,121,74,4
654407.680166817,7556286.149203521,1390.4392828597006,190,121,74,4
654394.4616258454,7556279.176172911,1392.104122666797,190,121,74,4
654381.2430848738,7556272.203142302,1396.9256524902344,190,121,74,4
654368.0245439021,7556265.230111692,1399.3115740638018,190,121,74,4
654354.8060029305,7556258.257081082,1401.0170245677084,190,121,74,4
654341.5874619589,7556251.284050472,1399.5177567851565,190,121,74,4
654331.5540979304,7556266.25018997,1395.9839882845054,190,121,74,4
654321.520733902,7556281.216329468,1388.987594781901,190,121,74,4
654311.4873698736,7556296.182468967,1380.890848774479,190,121,74,4
