Easting,Northing,glacier,r,g,b,Name
653268.6355430014,7556646.37023682,1529.2340087890625,56,57,255,4
653264.5721322517,7556663.966095243,1529.6522216796875,56,57,255,4
653258.6399908492,7556681.627345638,1529.9140625,56,57,255,4
653252.7078494466,7556699.288596036,1530.6307373046875,56,57,255,4
653246.7757080441,7556716.949846433,1530.5732421875,56,57,255,4
653240.8435666416,7556734.611096827,1531.1171875,56,57,255,4
653234.9114252389,7556752.272347225,1531.4161376953125,56,57,255,4
653228.9792838364,7556769.9335976215,1531.902099609375,56,57,255,4
653218.2350915999,7556770.972632291,1534.2777099609375,56,57,255,4
653207.4908993633,7556772.011666959,1535.873291015625,56,57,255,4
653196.7467071266,7556773.0507016275,1537.344482421875,56,57,255,4
653186.00251489,7556774.089736298,1538.7099609375,56,57,255,4
653175.2583226535,7556775.128770966,1540.0263671875,56,57,255,4
653164.5141304168,7556776.1678056335,1541.096435546875,56,57,255,4
653153.7699381802,7556777.206840303,1542.2742919921875,56,57,255,4
653143.0257459437,7556778.245874972,1543.90576171875,56,57,255,4
653142.2291601048,7556762.617877745,1543.845947265625,56,57,255,4
653141.432574266,7556746.989880517,1543.908935546875,56,57,255,4
653140.6359884271,7556731.361883291,1543.892578125,56,57,255,4
653139.8394025883,7556715.733886062,1543.87451171875,56,57,255,4
653139.0428167494,7556700.105888836,1543.9591064453125,56,57,255,4
653138.2462309106,7556684.477891609,1544.670166015625,56,57,255,4
653137.4496450718,7556668.849894382,1544.616943359375,56,57,255,4
653140.5682267424,7556652.266354365,1543.8004150390625,56,57,255,4
653143.6868084131,7556635.6828143485,1542.8948974609375,56,57,255,4
653146.8053900839,7556619.099274333,1542.3255615234375,56,57,255,4
653149.9239717546,7556602.515734316,1540.8505859375,56,57,255,4
653153.0425534253,7556585.932194299,1539.92529296875,56,57,255,4
653156.161135096,7556569.348654282,1538.4063720703125,56,57,255,4
653159.6802367688,7556550.800355148,1536.268798828125,56,57,255,4
653163.1993384416,7556532.252056011,1534.5428466796875,56,57,255,4
653166.7184401145,7556513.703756876,1532.28515625,56,57,255,4
653170.2375417872,7556495.155457742,1530.5711669921875,56,57,255,4
653173.7566434601,7556476.607158605,1528.443359375,56,57,255,4
653177.2757451329,7556458.058859468,1526.6966552734375,56,57,255,4
653180.9428353431,7556437.872611198,1524.8701171875,56,57,255,4
653184.6099255532,7556417.686362924,1522.775390625,56,57,255,4
653188.2770157633,7556397.500114652,1521.6925048828125,56,57,255,4
653191.9441059735,7556377.31386638,1519.935302734375,56,57,255,4
653195.6111961836,7556357.127618108,1518.2562255859375,56,57,255,4
653199.7749410089,7556334.917550879,1516.693115234375,56,57,255,4
653203.9386858342,7556312.707483648,1514.86669921875,56,57,255,4
653208.1024306596,7556290.497416421,1513.50634765625,56,57,255,4
653212.2661754848,7556268.28734919,1511.620361328125,56,57,255,4
653216.42992031,7556246.077281962,1510.0556640625,56,57,255,4
653221.5604289366,7556223.650072925,1508.359375,56,57,255,4
653226.6909375631,7556201.2228638865,1506.8878173828125,56,57,255,4
653231.8214461897,7556178.795654847,1505.560546875,56,57,255,4
653236.9519548161,7556156.368445807,1503.8992919921875,56,57,255,4
653242.0824634427,7556133.94123677,1502.889404296875,56,57,255,4
653247.1529568456,7556112.091430928,1501.6041259765625,56,57,255,4
653252.2234502485,7556090.241625085,1500.576416015625,56,57,255,4
653257.2939436515,7556068.391819241,1500.242431640625,56,57,255,4
653262.3644370544,7556046.542013398,1500.6910400390625,56,57,255,4
653267.4349304573,7556024.692207556,1501.2724609375,56,57,255,4
653272.5644131935,7556003.384451687,1502.58544921875,56,57,255,4
653277.6938959296,7555982.0766958175,1502.8455810546875,56,57,255,4
653282.8233786658,7555960.768939949,1503.92578125,56,57,255,4
653287.9528614021,7555939.461184079,1505.1727294921875,56,57,255,4
653293.0823441382,7555918.15342821,1506.4949951171875,56,57,255,4
653298.2792449112,7555897.750208754,1507.380859375,56,57,255,4
653303.476145684,7555877.346989299,1508.2960205078125,56,57,255,4
653308.673046457,7555856.943769842,1508.7900390625,56,57,255,4
653313.86994723,7555836.540550387,1509.91796875,56,57,255,4
653319.066848003,7555816.137330933,1510.48681640625,56,57,255,4
653324.116741779,7555796.145443168,1511.6826171875,56,57,255,4
653329.1666355553,7555776.153555402,1501.9388427734375,56,57,255,4
653334.2165293315,7555756.161667635,1514.2264404296875,56,57,255,4
653339.2664231078,7555736.169779869,1515.841796875,56,57,255,4
653344.316316884,7555716.177892103,1517.48681640625,56,57,255,4
653347.1717315455,7555695.961179878,1519.0089111328125,56,57,255,4
653350.0271462068,7555675.744467652,1521.72802734375,56,57,255,4
653352.8825608684,7555655.527755427,1524.306640625,56,57,255,4
653355.73797553,7555635.311043204,1527.723876953125,56,57,255,4
653358.5933901913,7555615.094330979,1531.68359375,56,57,255,4
653353.8137841193,7555602.200345996,1534.00634765625,56,57,255,4
653349.0341780474,7555589.306361014,1535.377197265625,56,57,255,4
653344.2545719754,7555576.412376031,1537.785888671875,56,57,255,4
653339.4749659034,7555563.51839105,1540.6614990234375,56,57,255,4
653334.6953598314,7555550.624406068,1542.2547607421875,56,57,255,4
653329.9157537596,7555537.730421085,1545.5242919921875,56,57,255,4
653325.1361476876,7555524.836436102,1547.0189208984375,56,57,255,4
653309.0144866369,7555533.114036754,1543.3538818359375,56,57,255,4
653292.892825586,7555541.391637405,1539.440185546875,56,57,255,4
653276.7711645353,7555549.669238058,1536.6207275390625,56,57,255,4
653260.6495034846,7555557.946838709,1535.5162353515625,56,57,255,4
653244.5278424338,7555566.224439361,1534.169677734375,56,57,255,4
653228.4061813832,7555574.502040013,1532.9700927734375,56,57,255,4
653216.1363293835,7555598.226327945,1530.42041015625,56,57,255,4
653203.8664773835,7555621.950615875,1528.26953125,56,57,255,4
653191.5966253837,7555645.674903806,1526.25439453125,56,57,255,4
653179.326773384,7555669.399191737,1524.5673828125,56,57,255,4
653172.1648685916,7555696.338527016,1522.8408203125,56,57,255,4
653165.0029637989,7555723.277862295,1521.4979248046875,56,57,255,4
653157.8410590065,7555750.217197574,1520.552734375,56,57,255,4
653150.6791542142,7555777.156532853,1519.3349609375,56,57,255,4
653146.0001684318,7555805.8611052465,1517.96630859375,56,57,255,4
653141.3211826496,7555834.565677641,1517.0980224609375,56,57,255,4
653136.6421968671,7555863.270250036,1516.0831298828125,56,57,255,4
653131.9632110847,7555891.974822431,1514.8441162109375,56,57,255,4
653128.5991042842,7555921.581741538,1513.346435546875,56,57,255,4
653125.2349974837,7555951.188660644,1511.864990234375,56,57,255,4
653121.8708906829,7555980.79557975,1510.3082275390625,56,57,255,4
653118.5067838825,7556010.402498856,1509.12109375,56,57,255,4
653115.3646092531,7556040.123203067,1507.814697265625,56,57,255,4
653112.2224346239,7556069.843907279,1507.3533935546875,56,57,255,4
653109.0802599945,7556099.564611491,1507.5726318359375,56,57,255,4
653105.9380853651,7556129.285315703,1509.0030517578125,56,57,255,4
653102.2894072636,7556157.752475362,1510.96533203125,56,57,255,4
653098.6407291625,7556186.219635023,1513.076171875,56,57,255,4
653094.9920510611,7556214.686794682,1515.3770751953125,56,57,255,4
653091.3433729599,7556243.153954344,1517.6387939453125,56,57,255,4
653088.5314485474,7556268.458986001,1519.6177978515625,56,57,255,4
653085.7195241349,7556293.764017658,1521.784423828125,56,57,255,4
653082.9075997225,7556319.069049317,1524.3797607421875,56,57,255,4
653080.09567531,7556344.374080975,1526.374267578125,56,57,255,4
653076.6083149342,7556367.471449544,1528.2108154296875,56,57,255,4
653073.1209545585,7556390.568818113,1530.1949462890625,56,57,255,4
653069.6335941828,7556413.666186683,1531.8372802734375,56,57,255,4
653066.1462338069,7556436.763555251,1534.018310546875,56,57,255,4
653062.658873431,7556459.86092382,1536.456298828125,56,57,255,4
653058.3878389185,7556481.948551425,1538.712158203125,56,57,255,4
653054.1168044059,7556504.036179028,1541.0311279296875,56,57,255,4
653049.8457698935,7556526.123806635,1543.454833984375,56,57,255,4
653045.5747353811,7556548.211434239,1545.7763671875,56,57,255,4
653041.3037008684,7556570.299061844,1548.517822265625,56,57,255,4
653038.7168230336,7556591.530730869,1550.1544189453125,56,57,255,4
653036.1299451989,7556612.762399892,1552.0390625,56,57,255,4
653033.543067364,7556633.994068919,1553.4539794921875,56,57,255,4
653030.9561895293,7556655.225737942,1554.746337890625,56,57,255,4
653028.3693116945,7556676.457406968,1555.8160400390625,56,57,255,4
653026.3818383876,7556697.662236836,1555.9569091796875,56,57,255,4
653024.3943650805,7556718.867066703,1556.0999755859375,56,57,255,4
653022.4068917736,7556740.071896572,1556.4559326171875,56,57,255,4
653020.4194184665,7556761.276726438,1556.48583984375,56,57,255,4
653018.4319451596,7556782.481556307,1557.3583984375,56,57,255,4
653016.8294990228,7556804.019921223,1557.7967529296875,56,57,255,4
653015.227052886,7556825.558286139,1558.3294677734375,56,57,255,4
653013.6246067493,7556847.096651055,1559.2052001953125,56,57,255,4
653012.0221606125,7556868.635015973,1560.6915283203125,56,57,255,4
653010.4197144757,7556890.173380887,1562.4334716796875,56,57,255,4
653008.4131502375,7556909.767162655,1564.8543701171875,56,57,255,4
653006.4065859996,7556929.360944423,1567.327392578125,56,57,255,4
653004.4000217615,7556948.954726188,1570.54296875,56,57,255,4
653002.3934575234,7556968.548507956,1573.5418701171875,56,57,255,4
653000.3868932854,7556988.142289722,1577.81884765625,56,57,255,4
652998.3803290472,7557007.73607149,1583.2454833984375,56,57,255,4
652988.1378832556,7557011.449475294,1583.85302734375,56,57,255,4
652977.8954374639,7557015.162879099,1584.70654296875,56,57,255,4
652967.6529916722,7557018.876282902,1586.052978515625,56,57,255,4
652957.4105458804,7557022.589686708,1585.6612548828125,56,57,255,4
652947.1681000887,7557026.303090513,1586.78759765625,56,57,255,4
652936.925654297,7557030.016494318,1587.5948486328125,56,57,255,4
652926.6832085053,7557033.729898121,1587.3314208984375,56,57,255,4
652917.2752557601,7557015.485931754,1584.92724609375,56,57,255,4
652907.8673030147,7556997.241965388,1583.18359375,56,57,255,4
652898.4593502698,7556978.99799902,1582.0877685546875,56,57,255,4
652889.0513975245,7556960.754032653,1579.59814453125,56,57,255,4
652879.6434447793,7556942.510066287,1579.1802978515625,56,57,255,4
652870.2354920341,7556924.266099919,1578.82763671875,56,57,255,4
652863.069866713,7556905.254639477,1578.0592041015625,56,57,255,4
652855.9042413919,7556886.243179036,1577.1534423828125,56,57,255,4
652848.7386160707,7556867.231718596,1576.312744140625,56,57,255,4
652841.5729907496,7556848.220258155,1576.240966796875,56,57,255,4
652834.4073654285,7556829.208797714,1575.98583984375,56,57,255,4
652827.2417401074,7556810.197337273,1576.177490234375,56,57,255,4
652820.3063950097,7556792.9388767835,1576.168212890625,56,57,255,4
652813.3710499121,7556775.680416296,1576.9495849609375,56,57,255,4
652806.4357048144,7556758.421955807,1577.3382568359375,56,57,255,4
652799.5003597167,7556741.16349532,1577.619873046875,56,57,255,4
652792.565014619,7556723.905034833,1577.742431640625,56,57,255,4
652785.6296695214,7556706.646574344,1577.5859375,56,57,255,4
652779.3884932216,7556689.95278833,1577.1650390625,56,57,255,4
652773.1473169219,7556673.259002316,1576.4300537109375,56,57,255,4
652766.906140622,7556656.565216301,1575.67724609375,56,57,255,4
652760.6649643222,7556639.871430287,1574.566162109375,56,57,255,4
652754.4237880225,7556623.177644272,1572.8734130859375,56,57,255,4
652748.1826117227,7556606.483858258,1572.05517578125,56,57,255,4
652740.9993498373,7556588.799445802,1570.9005126953125,56,57,255,4
652733.8160879519,7556571.115033343,1569.5731201171875,56,57,255,4
652726.6328260663,7556553.430620887,1568.9071044921875,56,57,255,4
652719.4495641809,7556535.74620843,1568.192626953125,56,57,255,4
652712.2663022955,7556518.061795972,1567.9473876953125,56,57,255,4
652705.0830404101,7556500.377383515,1567.6517333984375,56,57,255,4
652693.1857694774,7556483.461589936,1568.4051513671875,56,57,255,4
652681.2884985447,7556466.545796357,1569.19970703125,56,57,255,4
652669.3912276122,7556449.630002779,1569.68994140625,56,57,255,4
652657.4939566795,7556432.7142092,1570.7421875,56,57,255,4
652645.5966857468,7556415.798415621,1571.0025634765625,56,57,255,4
652626.6680555409,7556410.586919413,1573.6409912109375,56,57,255,4
652607.739425335,7556405.375423205,1575.9697265625,56,57,255,4
652588.8107951289,7556400.163926997,1577.7093505859375,56,57,255,4
652569.8821649231,7556394.95243079,1580.08251953125,56,57,255,4
652550.9535347172,7556389.740934582,1582.541015625,56,57,255,4
652539.3357856434,7556405.306287574,1584.4091796875,56,57,255,4
652527.7180365697,7556420.871640565,1586.7274169921875,56,57,255,4
652516.1002874959,7556436.436993556,1588.072998046875,56,57,255,4
652504.482538422,7556452.002346547,1588.989013671875,56,57,255,4
652492.8647893482,7556467.567699539,1589.96533203125,56,57,255,4
652481.2470402743,7556483.133052532,1590.4591064453125,56,57,255,4
652481.5700538136,7556508.571414085,1589.633056640625,56,57,255,4
652481.8930673529,7556534.009775639,1588.9666748046875,56,57,255,4
652482.2160808921,7556559.448137194,1588.6864013671875,56,57,255,4
652482.5390944313,7556584.886498747,1589.0806884765625,56,57,255,4
652489.0296671055,7556611.5430210065,1589.11083984375,56,57,255,4
652495.5202397796,7556638.199543263,1590.1080322265625,56,57,255,4
652502.0108124537,7556664.85606552,1591.997802734375,56,57,255,4
652508.5013851279,7556691.512587777,1593.7215576171875,56,57,255,4
652519.7981528693,7556716.435406045,1594.836669921875,56,57,255,4
652531.0949206109,7556741.358224314,1596.2333984375,56,57,255,4
652542.3916883525,7556766.281042581,1596.2174072265625,56,57,255,4
652553.6884560939,7556791.203860849,1596.1484375,56,57,255,4
652564.0761254351,7556817.273912063,1596.212646484375,56,57,255,4
652574.4637947761,7556843.3439632775,1595.83203125,56,57,255,4
652584.8514641174,7556869.414014491,1596.1368408203125,56,57,255,4
652595.2391334586,7556895.484065705,1596.1763916015625,56,57,255,4
652603.6581899538,7556921.674722022,1596.50634765625,56,57,255,4
652612.0772464491,7556947.865378339,1597.2969970703125,56,57,255,4
652620.4963029444,7556974.056034656,1598.155517578125,56,57,255,4
652628.9153594396,7557000.246690974,1599.17578125,56,57,255,4
652634.3815709171,7557025.8485607235,1600.6048583984375,56,57,255,4
652639.8477823946,7557051.450430476,1601.9969482421875,56,57,255,4
652645.3139938723,7557077.052300228,1603.68896484375,56,57,255,4
652650.7802053498,7557102.654169979,1605.0001220703125,56,57,255,4
652649.1412618369,7557125.262908325,1606.368408203125,56,57,255,4
652647.5023183239,7557147.8716466725,1607.3568115234375,56,57,255,4
652645.8633748111,7557170.480385018,1607.554931640625,56,57,255,4
652644.2244312982,7557193.089123365,1606.82421875,56,57,255,4
652642.5854877853,7557215.697861712,1607.2806396484375,56,57,255,4
652627.1126303554,7557226.283509582,1608.02978515625,56,57,255,4
652611.6397729254,7557236.869157454,1608.7784423828125,56,57,255,4
652596.1669154954,7557247.454805327,1609.6378173828125,56,57,255,4
652580.6940580654,7557258.0404531965,1610.3397216796875,56,57,255,4
652565.2212006357,7557268.626101067,1611.04931640625,56,57,255,4
652549.7483432057,7557279.211748937,1611.9566650390625,56,57,255,4
652532.7283544429,7557268.607602175,1612.8822021484375,56,57,255,4
652515.7083656801,7557258.003455413,1614.8614501953125,56,57,255,4
652498.6883769173,7557247.399308648,1616.752685546875,56,57,255,4
652481.6683881546,7557236.795161885,1618.660888671875,56,57,255,4
652464.6483993918,7557226.191015122,1619.7835693359375,56,57,255,4
652447.628410629,7557215.586868359,1620.517333984375,56,57,255,4
652435.1122928768,7557198.928092636,1620.824462890625,56,57,255,4
652422.5961751246,7557182.269316914,1619.736083984375,56,57,255,4
652410.0800573722,7557165.610541191,1619.5260009765625,56,57,255,4
652397.5639396203,7557148.951765467,1619.6221923828125,56,57,255,4
652385.047821868,7557132.292989747,1619.079833984375,56,57,255,4
652376.9813811488,7557114.914733836,1618.7528076171875,56,57,255,4
652368.9149404297,7557097.536477926,1617.927734375,56,57,255,4
652360.8484997107,7557080.158222018,1617.6009521484375,56,57,255,4
652352.7820589915,7557062.779966108,1616.9879150390625,56,57,255,4
652344.7156182723,7557045.401710197,1616.450927734375,56,57,255,4
652336.6491775532,7557028.023454287,1615.8194580078125,56,57,255,4
652331.2142408177,7557010.643222795,1615.32177734375,56,57,255,4
652325.7793040822,7556993.262991303,1614.55810546875,56,57,255,4
652320.3443673466,7556975.882759809,1613.96533203125,56,57,255,4
652314.9094306111,7556958.502528315,1613.1202392578125,56,57,255,4
652309.4744938755,7556941.122296822,1612.47314453125,56,57,255,4
652304.03955714,7556923.742065329,1611.8341064453125,56,57,255,4
652298.965742911,7556905.495181241,1611.1815185546875,56,57,255,4
652293.8919286818,7556887.248297152,1610.200927734375,56,57,255,4
652288.8181144525,7556869.001413064,1611.0408935546875,56,57,255,4
652283.7443002234,7556850.754528976,1611.060546875,56,57,255,4
652278.6704859943,7556832.507644887,1610.7470703125,56,57,255,4
652273.5966717652,7556814.260760799,1612.0516357421875,56,57,255,4
652264.0891381733,7556795.855365754,1612.9239501953125,56,57,255,4
652254.5816045813,7556777.449970709,1613.63427734375,56,57,255,4
652245.0740709894,7556759.044575662,1613.225830078125,56,57,255,4
652235.5665373974,7556740.639180617,1613.7977294921875,56,57,255,4
652226.0590038055,7556722.233785572,1614.11279296875,56,57,255,4
652209.8294552645,7556715.205572497,1616.12158203125,56,57,255,4
652193.5999067236,7556708.17735942,1616.9141845703125,56,57,255,4
652177.3703581826,7556701.149146343,1618.433349609375,56,57,255,4
652414.8887644473,7557031.664700249,1612.082763671875,56,57,255,4
652439.8732104404,7557020.017773334,1610.3717041015625,56,57,255,4
652463.8404708125,7557008.649275428,1608.332275390625,56,57,255,4
652487.8077311846,7556997.280777521,1606.721923828125,56,57,255,4
652511.7749915568,7556985.912279615,1605.031005859375,56,57,255,4
652535.7422519288,7556974.543781709,1603.0902099609375,56,57,255,4
652558.7597223858,7556963.546988239,1600.9779052734375,56,57,255,4
652581.7771928427,7556952.55019477,1599.44970703125,56,57,255,4
652604.7946632996,7556941.5534013,1597.3790283203125,56,57,255,4
652627.8121337566,7556930.55660783,1595.588134765625,56,57,255,4
652650.3434894604,7556919.537254862,1593.4820556640625,56,57,255,4
652672.8748451644,7556908.517901893,1591.493896484375,56,57,255,4
652695.4062008683,7556897.498548922,1589.3541259765625,56,57,255,4
652717.9375565723,7556886.479195952,1587.4810791015625,56,57,255,4
652738.8935532001,7556876.453394802,1585.1199951171875,56,57,255,4
652759.8495498279,7556866.427593652,1583.2918701171875,56,57,255,4
652780.8055464557,7556856.401792503,1581.295654296875,56,57,255,4
652801.7615430835,7556846.375991353,1579.3798828125,56,57,255,4
652822.7175397113,7556836.350190203,1577.393310546875,56,57,255,4
652842.959856277,7556827.26359708,1575.4161376953125,56,57,255,4
652863.2021728426,7556818.177003957,1573.43603515625,56,57,255,4
652883.4444894083,7556809.090410834,1571.56201171875,56,57,255,4
652903.6868059739,7556800.003817713,1568.9609375,56,57,255,4
652923.9291225396,7556790.91722459,1566.740478515625,56,57,255,4
652944.5476580564,7556782.492849295,1564.552490234375,56,57,255,4
652965.1661935729,7556774.068474,1562.451416015625,56,57,255,4
652985.7847290897,7556765.644098705,1559.9971923828125,56,57,255,4
653006.4032646065,7556757.21972341,1558.0384521484375,56,57,255,4
653027.0218001232,7556748.795348115,1555.9840087890625,56,57,255,4
653048.3795595611,7556740.614702053,1553.8240966796875,56,57,255,4
653069.7373189993,7556732.434055992,1551.2642822265625,56,57,255,4
653091.0950784372,7556724.253409932,1549.19189453125,56,57,255,4
653112.4528378753,7556716.072763872,1547.1051025390625,56,57,255,4
653133.8105973133,7556707.892117811,1544.4716796875,56,57,255,4
653155.6189403338,7556700.31568928,1542.28759765625,56,57,255,4
653177.4272833543,7556692.739260747,1540.2281494140625,56,57,255,4
653199.2356263747,7556685.162832215,1537.3160400390625,56,57,255,4
653221.0439693953,7556677.586403684,1535.03515625,56,57,255,4
653242.8523124158,7556670.009975152,1532.78076171875,56,57,255,4
653266.4574721343,7556664.4410263635,1529.6522216796875,56,57,255,4
653290.0626318527,7556658.872077578,1526.417724609375,56,57,255,4
653313.667791571,7556653.303128787,1523.1683349609375,56,57,255,4
653337.2729512894,7556647.734180002,1519.9830322265625,56,57,255,4
653360.8781110079,7556642.165231212,1515.4573974609375,56,57,255,4
653386.3366717852,7556637.695061208,1510.6273193359375,56,57,255,4
653411.7952325625,7556633.224891202,1505.3487548828125,56,57,255,4
653437.2537933397,7556628.754721194,1499.8397216796875,56,57,255,4
653462.7123541171,7556624.284551187,1493.9339599609375,56,57,255,4
653487.655450694,7556621.147564718,1488.7054443359375,56,57,255,4
653512.5985472712,7556618.010578245,1483.130615234375,56,57,255,4
653537.5416438483,7556614.873591772,1477.8179931640625,56,57,255,4
653562.4847404254,7556611.7366053015,1473.0888671875,56,57,255,4
653585.7784008266,7556610.924704373,1468.612548828125,56,57,255,4
653609.0720612279,7556610.112803443,1464.917724609375,56,57,255,4
653632.3657216291,7556609.300902517,1462.3302001953125,56,57,255,4
653655.6593820304,7556608.489001588,1459.62890625,56,57,255,4
653678.9530424316,7556607.6771006575,1456.96533203125,56,57,255,4
653701.3659562916,7556608.540755511,1455.06005859375,56,57,255,4
653723.7788701516,7556609.404410364,1452.5955810546875,56,57,255,4
653746.1917840114,7556610.268065218,1450.8194580078125,56,57,255,4
653768.6046978716,7556611.131720072,1448.931396484375,56,57,255,4
653791.0176117315,7556611.995374924,1447.5599365234375,56,57,255,4
653813.4677277417,7556613.89680887,1446.1405029296875,56,57,255,4
653835.9178437517,7556615.798242817,1444.5286865234375,56,57,255,4
653858.3679597619,7556617.699676762,1443.2166748046875,56,57,255,4
653880.8180757719,7556619.601110707,1441.778076171875,56,57,255,4
653903.2681917821,7556621.502544655,1440.4970703125,56,57,255,4
653925.3818064695,7556623.000450293,1438.880859375,56,57,255,4
653947.495421157,7556624.498355929,1437.44873046875,56,57,255,4
653969.6090358446,7556625.996261566,1435.8701171875,56,57,255,4
653991.722650532,7556627.494167202,1434.38525390625,56,57,255,4
654013.8362652195,7556628.99207284,1432.488037109375,56,57,255,4
654034.6653002284,7556630.679741288,1430.871826171875,56,57,255,4
654055.4943352374,7556632.367409732,1429.23046875,56,57,255,4
654076.3233702463,7556634.055078179,1427.3531494140625,56,57,255,4
654097.1524052554,7556635.742746624,1425.56005859375,56,57,255,4
654117.9814402643,7556637.430415072,1423.687744140625,56,57,255,4
654139.6033382502,7556640.248057827,1421.0172119140625,56,57,255,4
654161.2252362361,7556643.065700584,1418.967041015625,56,57,255,4
654182.8471342219,7556645.88334334,1416.730224609375,56,57,255,4
654204.4690322079,7556648.700986098,1413.8126220703125,56,57,255,4
654226.0909301938,7556651.518628852,1411.416015625,56,57,255,4
654248.1447854682,7556655.829001761,1408.914794921875,56,57,255,4
654270.1986407426,7556660.139374668,1405.7091064453125,56,57,255,4
654292.252496017,7556664.449747575,1402.978515625,56,57,255,4
654314.3063512914,7556668.760120482,1399.7431640625,56,57,255,4
654336.3602065658,7556673.07049339,1396.99169921875,56,57,255,4
654358.432848265,7556678.216443429,1394.1827392578125,56,57,255,4
654380.5054899643,7556683.362393468,1390.6700439453125,56,57,255,4
654402.5781316635,7556688.508343508,1387.753662109375,56,57,255,4
654424.6507733627,7556693.654293545,1384.3018798828125,56,57,255,4
654446.7234150621,7556698.8002435835,1381.1845703125,56,57,255,4
654469.8482138775,7556704.464111912,1377.5604248046875,56,57,255,4
654492.9730126931,7556710.127980242,1374.7181396484375,56,57,255,4
654516.0978115087,7556715.791848571,1371.2674560546875,56,57,255,4
654539.2226103243,7556721.455716899,1367.5863037109375,56,57,255,4
654562.34740914,7556727.119585229,1364.645751953125,56,57,255,4
654586.0699562533,7556733.622734921,1361.1416015625,56,57,255,4
654609.7925033668,7556740.125884612,1357.2794189453125,56,57,255,4
654633.5150504803,7556746.629034306,1353.7896728515625,56,57,255,4
654657.2375975938,7556753.132183998,1350.895263671875,56,57,255,4
654680.9601447072,7556759.63533369,1347.0604248046875,56,57,255,4
654705.7886693813,7556766.650846135,1343.4041748046875,56,57,255,4
654730.6171940552,7556773.666358579,1339.91064453125,56,57,255,4
654755.4457187292,7556780.681871024,1336.187255859375,56,57,255,4
654780.2742434032,7556787.697383469,1332.993408203125,56,57,255,4
654804.7034053955,7556788.576178663,1330.363037109375,56,57,255,4
654829.1325673878,7556789.454973862,1328.08544921875,56,57,255,4
654853.5617293803,7556790.333769056,1327.0072021484375,56,57,255,4
654877.9908913724,7556791.212564252,1326.6181640625,56,57,255,4
654902.4200533647,7556792.091359448,1326.32421875,56,57,255,4
654919.5298212576,7556777.233892356,1326.069091796875,56,57,255,4
654936.6395891507,7556762.3764252635,1326.1439208984375,56,57,255,4
654953.7493570434,7556747.518958173,1326.5018310546875,56,57,255,4
654970.8591249364,7556732.66149108,1326.4083251953125,56,57,255,4
654987.9688928293,7556717.804023989,1326.495361328125,56,57,255,4
654987.2944213913,7556695.835585362,1327.1414794921875,56,57,255,4
654986.6199499534,7556673.867146735,1327.3292236328125,56,57,255,4
654985.9454785155,7556651.898708109,1327.8092041015625,56,57,255,4
654985.2710070775,7556629.930269483,1327.9224853515625,56,57,255,4
654984.5965356396,7556607.961830855,1328.2525634765625,56,57,255,4
654969.7992708293,7556595.026616684,1327.8966064453125,56,57,255,4
654955.0020060191,7556582.091402514,1328.510498046875,56,57,255,4
654940.2047412088,7556569.156188343,1329.3758544921875,56,57,255,4
654925.4074763985,7556556.2209741715,1331.144287109375,56,57,255,4
654910.6102115883,7556543.285760001,1332.92724609375,56,57,255,4
654895.812946778,7556530.35054583,1335.148681640625,56,57,255,4
654878.8797831981,7556523.653750434,1336.9783935546875,56,57,255,4
654861.9466196182,7556516.95695504,1338.60693359375,56,57,255,4
654845.0134560384,7556510.260159645,1339.9083251953125,56,57,255,4
654828.0802924585,7556503.56336425,1342.26220703125,56,57,255,4
654811.1471288786,7556496.866568854,1343.725341796875,56,57,255,4
654794.2139652987,7556490.1697734585,1345.401123046875,56,57,255,4
654776.6771427973,7556485.990282088,1347.3975830078125,56,57,255,4
654759.1403202957,7556481.810790717,1349.127197265625,56,57,255,4
654741.6034977942,7556477.631299343,1351.3853759765625,56,57,255,4
654724.0666752928,7556473.451807971,1353.25537109375,56,57,255,4
654706.5298527912,7556469.272316598,1355.256103515625,56,57,255,4
654688.9930302898,7556465.092825227,1357.296630859375,56,57,255,4
654671.3072165811,7556461.858505695,1360.0584716796875,56,57,255,4
654653.6214028725,7556458.624186164,1362.1021728515625,56,57,255,4
654635.9355891638,7556455.38986663,1364.4110107421875,56,57,255,4
654618.2497754551,7556452.155547099,1367.224365234375,56,57,255,4
654600.5639617465,7556448.921227568,1369.146728515625,56,57,255,4
654582.8781480378,7556445.6869080365,1372.0552978515625,56,57,255,4
654566.3378902613,7556442.028786255,1374.2584228515625,56,57,255,4
654549.7976324848,7556438.370664475,1375.5653076171875,56,57,255,4
654533.2573747083,7556434.712542694,1379.169921875,56,57,255,4
654516.7171169318,7556431.054420914,1381.352294921875,56,57,255,4
654500.1768591553,7556427.396299132,1383.6536865234375,56,57,255,4
654483.6366013788,7556423.738177353,1385.9359130859375,56,57,255,4
654468.9367770604,7556420.064243482,1387.6219482421875,56,57,255,4
654454.236952742,7556416.390309612,1389.961181640625,56,57,255,4
654439.5371284236,7556412.716375742,1392.0164794921875,56,57,255,4
654424.837304105,7556409.042441873,1393.76171875,56,57,255,4
654410.1374797865,7556405.368508003,1395.7562255859375,56,57,255,4
654395.4376554682,7556401.694574133,1398.0101318359375,56,57,255,4
654380.7378311497,7556398.020640262,1400.1121826171875,56,57,255,4
654368.1458765357,7556394.610443885,1401.678955078125,56,57,255,4
654355.5539219214,7556391.200247508,1401.97021484375,56,57,255,4
