time,Easting,Northing,Altitude,mark,glacier,fuffens
2012-04-16 09:22:25,653126.0712502062,7555653.957190801,1577.3475187054687,1454.7751479414292,1527.584716796875,
2012-04-16 09:22:27,653077.7617053519,7555679.120307444,1573.667032311499,,1528.1292724609375,
2012-04-16 09:22:29,653030.165936537,7555706.337776616,1569.731313601289,,1529.6173095703125,
2012-04-16 09:22:39,652848.6693291442,7555863.226051241,1568.78110360334,,1533.3360595703125,1512.6714703334967
2012-04-16 09:22:41,652858.7569522245,7555900.694356765,1568.384622344375,,1528.6802978515625,1503.5494330558352
2012-04-16 09:22:45,652896.1611722717,7555961.127376099,1566.060417687842,,1521.66015625,1485.2794246980898
2012-04-16 09:22:47,652944.82405127,7555978.995181391,1562.0644840851269,,1517.0511474609375,1478.57445388599
2012-04-16 09:22:49,653066.9757452254,7556017.777120899,1555.0320657505665,,1510.8046875,1489.4219735095924
2012-04-16 09:22:51,653119.1169723673,7556030.492997746,1549.3376250519727,,1507.8885498046875,1496.1096599040225
2012-04-16 09:22:53,653174.3939305946,7556049.429967444,1543.247667017207,,1504.8294677734375,1493.9848838401583
2012-04-16 09:22:55,653228.9390825903,7556064.525956544,1537.4987924830273,,1501.6063232421875,1489.415356409477
2012-04-16 09:22:57,653282.3679846977,7556087.82400328,1532.8295969990625,,1498.6300048828125,1485.3483325544719
2012-04-16 09:22:59,653342.0006177914,7556103.002659301,1528.2678838605175,,1494.8514404296875,1480.78728223708
2012-04-16 09:23:01,653401.49794666,7556119.738783877,1523.588372870381,,1490.955078125,1474.314776357237
2012-04-16 09:23:03,653461.4539000125,7556137.174076484,1518.614007803535,,1486.685546875,1464.7208333037356
2012-04-16 09:23:05,653521.7852171671,7556155.303596456,1513.2768911379296,,1481.939453125,1446.1501804495554
2012-04-16 09:23:07,653581.3902361005,7556174.396668323,1507.7609110034375,,1476.835205078125,1424.297606425373
2012-04-16 09:23:09,653641.6267710166,7556194.087576155,1502.0959185308106,,1471.540771484375,1402.2959852159615
2012-04-16 09:23:11,653702.7294198798,7556213.943512056,1496.3107733572167,,1466.1673583984375,1384.7356928988029
2012-04-16 09:23:13,653764.1922851418,7556234.045975829,1490.319085214873,,1460.58740234375,1377.368473764152
2012-04-16 09:23:15,653825.3081407142,7556254.352636171,1482.902488794375,,1455.4698486328125,1372.683923225716
2012-04-16 09:23:17,653886.0471418654,7556273.967884536,1475.5239382998632,,1450.277099609375,1367.842315622599
2012-04-16 09:23:19,653945.8151685596,7556293.749874888,1468.8241330439062,,1444.9833984375,1365.2647194607653
2012-04-16 09:23:21,654004.3610862885,7556313.013130283,1462.1174589654297,,1439.6751708984375,1363.6083143330943
2012-04-16 09:23:23,654061.7250224068,7556331.08961991,1455.5837585197655,,1434.5399169921875,1359.5168872872357
2012-04-16 09:23:25,654119.0050321692,7556349.162405316,1448.672871603379,,1428.74658203125,1357.1085506581812
2012-04-16 09:23:27,654176.1446535741,7556366.781189484,1443.3212219845507,,1423.0626220703125,1358.1066842487733
2012-04-16 09:23:29,654231.8982129266,7556381.748363874,1437.4100009439258,,1416.7828369140625,1358.7973572788549
2012-04-16 09:23:31,654286.323818353,7556395.184573266,1431.384286772998,,1410.4254150390625,1357.347255802419
2012-04-16 09:23:33,654340.845505683,7556408.40429342,1425.2684010779199,,1403.267333984375,1354.7900930189148
2012-04-16 09:23:35,654395.4848068755,7556421.744002373,1420.1908504488574,,1396.758544921875,1353.26959960277
2012-04-16 09:23:37,654450.3033959166,7556434.872238714,1414.3425763476173,,1389.1484375,1352.1619463333745
2012-04-16 09:23:39,654506.1399234162,7556447.727743599,1408.5841589643944,,1381.4853515625,1353.9235743642673
2012-04-16 09:23:41,654561.4969103652,7556460.220454525,1402.299008182715,,1373.2955322265625,1351.1916496004603
2012-04-16 09:23:43,654620.0080810627,7556473.01602809,1396.2226348033691,,1365.1240234375,1344.2131392287329
2012-04-16 09:23:45,654682.1778817364,7556485.362979626,1390.5351829461524,,1357.009033203125,1333.3794975610379
2012-04-16 09:23:47,654746.2753778332,7556498.27454116,1385.668853608916,,1349.362060546875,1327.2033340069038
2012-04-16 09:23:49,654811.5115117969,7556512.373657117,1381.5969390074608,,1342.5020751953125,1324.681699774254
2012-04-16 09:23:51,654877.0408345798,7556527.832886681,1378.895995150664,,1336.7183837890625,1325.3628862646272
2012-04-16 09:23:53,654943.6979818242,7556542.579791654,1377.6822930667188,,1332.852783203125,1327.4202692197052
2012-04-16 09:23:55,655010.8993858409,7556555.908862323,1383.428156362285,,1336.06494140625,
2012-04-16 09:23:57,655076.9594903464,7556570.846732289,1420.7550988607545,,,
2012-04-16 09:23:59,655143.4221557836,7556590.168077413,1423.6550988607546,,,
2012-04-16 09:24:01,655209.4777667887,7556614.829575887,1425.5550988607545,,,
2012-04-16 09:24:03,655275.1295178444,7556646.842537629,1425.0550988607545,,,
2012-04-16 09:24:05,655340.5847930915,7556686.219517989,1423.1550988607546,,,
2012-04-16 09:24:07,655406.579088084,7556729.764908947,1421.2550988607545,,,
2012-04-16 09:24:09,655472.835671125,7556782.042930125,1419.3550988607547,,,
2012-04-16 09:24:11,655538.8040699223,7556837.6572825285,1417.3550988607547,,,
2012-04-16 09:24:13,655603.8893764976,7556897.465747661,1415.4550988607546,,,
2012-04-16 09:24:15,655666.607590769,7556961.154842725,1414.9550988607546,,,
2012-04-16 09:24:17,655724.6431413457,7557028.360492567,1415.4550988607546,,,
2012-04-16 09:24:19,655777.8916019433,7557098.7408463145,1415.4550988607546,,,
2012-04-16 09:24:21,655826.1597421442,7557172.73078963,1414.9550988607546,,,
2012-04-16 09:24:23,655869.466973953,7557249.3256305205,1414.9550988607546,,,
2012-04-16 09:24:25,655901.2096413837,7557328.682693296,1414.9550988607546,,,
2012-04-16 09:24:27,655924.8774633163,7557408.331914377,1414.9550988607546,,,
2012-04-16 09:24:29,655942.4575025813,7557491.298746504,1415.4550988607546,,,
2012-04-16 09:24:31,655958.0257553488,7557573.696634059,1414.9550988607546,,,
2012-04-16 09:24:33,655956.9914415884,7557651.845631751,1414.9550988607546,,,
2012-04-16 09:24:35,655946.7780263359,7557726.531886948,1412.5550988607545,,,
2012-04-16 09:24:37,655922.426309333,7557798.348011647,1411.1550988607546,,,
2012-04-16 09:24:39,655893.6057142885,7557864.75319468,1409.6550988607546,,,
2012-04-16 09:24:41,655853.9104503463,7557927.481429826,1406.3550988607547,,,
2012-04-16 09:24:43,655803.6027470401,7557980.850820601,1401.0550988607545,,,
2012-04-16 09:24:45,655746.1093659219,7558027.528021143,1397.1550988607546,,,
2012-04-16 09:24:47,655687.219647216,7558070.4345412925,1393.8550988607547,,,
2012-04-16 09:24:49,655623.503352638,7558109.027268322,1391.4550988607546,,,
2012-04-16 09:24:51,655557.8646431596,7558144.264727016,1390.9550988607546,,,
2012-04-16 09:24:53,655491.5347634096,7558175.10438382,1389.9550988607546,,,
2012-04-16 09:24:55,655425.8525916246,7558202.856436929,1386.6550988607546,,,
2012-04-16 09:24:57,655360.6740839432,7558228.517699154,1385.1550988607546,,,
2012-04-16 09:24:59,655296.0698777562,7558252.986254279,1384.6550988607546,,,
2012-04-16 09:25:01,655231.6522916589,7558276.462071185,1384.6550988607546,,,
2012-04-16 09:25:03,655166.8314010416,7558298.350822075,1383.2550988607545,,,
2012-04-16 09:25:05,655100.7421220809,7558319.158896865,1381.8550988607547,1332.4361461057742,,
2012-04-16 09:25:07,655033.8709668792,7558339.809621417,1380.8550988607547,1331.5982944649734,,
2012-04-16 09:25:09,654967.2234826406,7558360.92242939,1380.3550988607547,1331.1667472295828,,
2012-04-16 09:25:11,654901.4580283635,7558382.64877557,1381.3550988607547,1332.1552588436061,,
2012-04-16 09:25:13,654836.1938154168,7558405.077339646,1382.2550988607545,1332.1304831428054,,
2012-04-16 09:25:15,654770.5768852412,7558427.151018067,1381.3550988607547,1330.2969616389187,,
2012-04-16 09:25:17,654704.1861544882,7558449.626542803,1380.3550988607547,1328.5032532297391,,
2012-04-16 09:25:19,654637.7979789088,7558472.774216734,1379.4550988607546,1326.3007175218777,,
2012-04-16 09:25:21,654571.0128294696,7558497.687238917,1379.8550988607547,1324.1232093799538,,
2012-04-16 09:25:23,654504.3054795284,7558522.718315246,1380.8550988607547,1323.8437397351688,,
2012-04-16 09:25:25,654436.7708815025,7558545.578422621,1380.8550988607547,1323.650017874739,,
2012-04-16 09:25:27,654369.0766491324,7558567.648525641,1380.3550988607547,1323.529674227239,,
2012-04-16 09:25:29,654301.2723757712,7558589.490255924,1378.9550988607546,1322.7932374971022,,
2012-04-16 09:25:33,654168.4779546631,7558635.694185575,1380.8550988607547,1326.1490863842507,,
2012-04-16 09:25:35,654102.6398849587,7558655.424540423,1379.8550988607547,1324.2855699171316,,
2012-04-16 09:25:37,654038.0334647833,7558674.113202454,1379.8550988607547,1322.684384668909,,
2012-04-16 09:25:39,653973.9157048188,7558690.933414556,1379.4550988607546,1319.4826762757937,,
2012-04-16 09:25:47,653721.8500115024,7558763.521228471,1348.5828238008594,1297.247812598321,1313.3951416015625,
2012-04-16 09:25:53,653571.0756849532,7558791.35999553,1356.7661108993555,1290.246166971276,1328.9219970703125,
2012-04-16 09:25:55,653527.4174952212,7558800.254404559,1360.8825422260352,1289.810530221916,1333.52783203125,
2012-04-16 09:25:59,653439.7843785336,7558821.266428637,1374.8943518295605,1291.145333010581,1342.655029296875,1303.087952833797
2012-04-16 09:26:03,653355.7749295175,7558845.179329609,1392.811747978125,,1351.4366455078125,1324.886504076021
2012-04-16 09:26:05,653317.0755675649,7558856.272942152,1399.6121709184179,,1354.5806884765625,1333.7731220061885
2012-04-16 09:26:07,653278.2119872335,7558868.027641583,1406.6589790356836,,1358.3875732421875,1341.9034997085798
2012-04-16 09:26:09,653240.4375932438,7558880.4065849455,1412.8366167833983,,1361.7298583984375,1348.676992365426
2012-04-16 09:26:11,653201.8041874237,7558892.511307986,1419.9802716482814,,1366.4815673828125,1355.694697782396
2012-04-16 09:26:13,653163.0481796665,7558905.279604008,1425.6286514998828,,1371.926513671875,1360.7248165175154
2012-04-16 09:26:17,653079.6099361178,7558933.704168038,1434.114209524668,,1383.27880859375,1365.43741341791
2012-04-16 09:26:19,653037.3212565053,7558945.593119346,1440.771339526582,,1391.5340576171875,1371.3197645016523
2012-04-16 09:26:21,652996.0087182828,7558957.205791357,1447.5314448923828,,1399.769775390625,1377.675505583231
2012-04-16 09:26:23,652955.234824599,7558965.38782049,1452.4631446375,,1406.9013671875,1383.390796381582
2012-04-16 09:26:25,652915.7946805358,7558961.695687859,1459.256203502207,,1415.399658203125,1392.4220215877442
2012-04-16 09:26:27,652882.4324879826,7558951.886512698,1463.7768953334278,1390.466519505424,1420.493896484375,1400.8440917659514
2012-04-16 09:26:29,652851.2165810957,7558934.049956845,1466.3724767598437,1406.8783434201991,1423.8349609375,1407.0368019294472
2012-04-16 09:26:31,652820.5082535453,7558911.886886367,1468.683669660078,1419.236105259969,1424.34033203125,
2012-04-16 09:26:39,652727.1704750952,7558752.933962096,1473.5484326007227,,1417.4228515625,1410.2214847551434
2012-04-16 09:26:41,652723.5450228595,7558694.734529033,1475.082657113672,,1419.165283203125,1412.1094574823771
2012-04-16 09:26:43,652761.3279505782,7558579.229236601,1478.0045990822462,,1423.9844970703125,1417.697296576427
2012-04-16 09:26:45,652767.840882131,7558523.085787992,1484.7342451371876,,1433.491455078125,1429.8807687242438
2012-04-16 09:26:47,652775.2568816568,7558467.88989271,1489.5660026941796,,1440.979248046875,1442.3114798159402
2012-04-16 09:26:49,652784.5126412873,7558416.825544084,1491.3689489708788,,1445.6796875,1448.5748487158432
2012-04-16 09:26:51,652794.2120771965,7558363.218028184,1493.0738781597656,,1449.7991943359375,1448.9095677009173
2012-04-16 09:26:53,652811.2183239071,7558314.4028296415,1492.2355752410742,,1452.025146484375,1443.9616842920648
2012-04-16 09:26:55,652833.4016213452,7558269.024272662,1492.756963222285,,1453.5323486328125,1438.4135026946865
2012-04-16 09:26:57,652858.8602450896,7558228.198130208,1493.6960315841798,,1453.208740234375,1432.7764433863804
2012-04-16 09:26:59,652885.3725392489,7558190.004574162,1495.7024182302735,,1452.3570556640625,
2012-04-16 09:27:05,652934.5854058291,7558083.1142369555,1511.3296915438477,,1455.876220703125,
2012-04-16 09:27:07,652903.0711175853,7558077.10255806,1516.524756163867,,1457.225341796875,
2012-04-16 09:27:09,652870.6568697293,7558079.193369346,1520.2495922044923,,1458.0985107421875,
2012-04-16 09:27:11,652841.9128888804,7558101.613133694,1521.5202548646485,,1459.25244140625,
2012-04-16 09:27:13,652817.0084755245,7558140.126342811,1518.227850560454,,1460.0531005859375,
2012-04-16 09:27:15,652790.0852835726,7558182.429802887,1514.624966331172,,1461.695556640625,
2012-04-16 09:27:17,652763.3435855054,7558230.106936428,1512.058862902129,,1461.7274169921875,
2012-04-16 09:27:19,652695.5566798727,7558314.220497454,1510.1647443328027,,1460.5562744140625,
2012-04-16 09:27:21,652678.304055591,7558373.523470755,1510.6107914554102,,1458.1785888671875,
2012-04-16 09:27:23,652669.1667618633,7558431.7452864,1510.8534240642578,,1454.9150390625,
2012-04-16 09:27:25,652677.4617662407,7558492.12162825,1510.2255873692384,,1450.076171875,
2012-04-16 09:27:27,652723.2013328618,7558533.052720592,1504.3958789743165,,1438.1715087890625,
2012-04-16 09:27:29,652764.0617861659,7558565.538509769,1500.9104427082812,,1425.646484375,
2012-04-16 09:27:31,652814.7869072633,7558562.638099224,1501.7733115232422,,1420.6953125,
2012-04-16 09:27:33,652866.6804931934,7558545.731309791,1496.6981995904298,,1418.7392578125,1426.126445187304
2012-04-16 09:27:35,652920.187756008,7558531.156145017,1485.121872899414,,1416.79345703125,1415.3887347005282
2012-04-16 09:27:37,652976.5173966701,7558520.325451371,1473.1883313545702,,1414.5560302734375,1405.2249448310233
2012-04-16 09:27:39,653037.6696676089,7558518.162813534,1459.8019427124843,,1411.2645263671875,1396.6316711908948
2012-04-16 09:27:41,653098.7092075679,7558517.894180791,1449.6215790628905,,1406.2232666015625,1386.775121339707
2012-04-16 09:27:43,653161.9701767114,7558522.340248921,1439.5540662665626,,1399.6009521484375,1373.7680947950955
2012-04-16 09:27:45,653224.7837941134,7558525.197043319,1429.3528051805665,,1390.8895263671875,1369.0914949199303
2012-04-16 09:27:47,653287.3579914935,7558526.476946239,1422.2462683112208,,1383.161376953125,1362.0395727512107
2012-04-16 09:27:49,653351.1541491899,7558528.948646434,1415.0665774398535,,1374.6043701171875,1338.994126221787
