time,Easting,Northing,Altitude,mark,glacier,fuffens
2017-04-07 13:27:37,654462.9734782134,7556758.423977373,1403.2170173339844,,1376.9671630859375,1327.6092958216
2017-04-07 13:27:38,654457.7336685647,7556779.048457645,1403.1566066210937,,1376.3372802734375,1328.738655062336
2017-04-07 13:27:39,654452.1565367593,7556799.465365927,1403.2012984472656,,1375.8125,1331.9213900977147
2017-04-07 13:27:40,654446.2634420817,7556819.610427655,1403.2812642382812,,1375.0272216796875,1336.0886466078605
2017-04-07 13:27:41,654439.9842341148,7556839.5449637445,1403.4477542382813,,1373.81103515625,1338.626905379553
2017-04-07 13:27:42,654433.7290284492,7556859.256215562,1403.40670875,,1372.60546875,1338.4326723600261
2017-04-07 13:27:43,654427.48187973,7556878.893026675,1404.1380126513673,,1371.8106689453125,1338.6377411335823
2017-04-07 13:27:44,654421.2664657942,7556898.119720486,1404.9454493554688,,1370.80859375,1339.2842727442792
2017-04-07 13:27:45,654414.4716588022,7556917.208555253,1405.3729097460937,,1369.68505859375,1339.551044331056
2017-04-07 13:27:46,654407.2106998214,7556936.138268145,1406.2928897460938,1336.7018223402215,1369.0546875,
2017-04-07 13:27:47,654399.9850150996,7556954.948368185,1407.141093984375,1342.5651803213796,1368.3974609375,
2017-04-07 13:27:48,654392.8734972639,7556973.315839229,1409.054272109375,1350.9329760597357,1368.8260498046875,
2017-04-07 13:27:49,654385.9308452319,7556990.738263384,1410.29087484375,1358.4425779908192,1368.5711669921875,
2017-04-07 13:27:50,654378.3094855738,7557005.834887295,1413.28560971875,1368.0831906416354,1369.2838134765625,
2017-04-07 13:27:51,654369.118167157,7557017.718662812,1415.8834223242188,1375.507337719956,1369.6177978515625,
2017-04-07 13:27:52,654358.4488811861,7557025.6740461895,1419.248950708008,1381.4608948904252,1371.0992431640625,
2017-04-07 13:27:53,654346.6698655307,7557028.056264187,1408.3460526929118,1344.1733958765055,,
2017-04-07 13:27:54,654334.653192549,7557024.964573436,1420.3560526929118,1356.1748031030681,,
2017-04-07 13:27:55,654322.9843182229,7557016.668318061,1419.876052692912,1355.5207791382245,,
2017-04-07 13:27:56,654313.2258488847,7557004.001222781,1423.6873727734376,1387.0018301478908,1376.71923828125,
2017-04-07 13:27:57,654306.0408642842,7556988.445278977,1421.855496515625,1384.5056888011566,1378.24365234375,
2017-04-07 13:27:58,654301.7532512139,7556970.956427616,1420.9150682714844,1381.9927239144747,1379.85693359375,
2017-04-07 13:27:59,654300.5749165391,7556952.259091935,1419.37023890625,1377.0688312857894,1381.2301025390625,
2017-04-07 13:28:00,654302.3326802662,7556933.3730023885,1418.8045948144531,1371.497347467043,1382.9144287109375,
2017-04-07 13:28:01,654306.3231224489,7556914.302676051,1418.361694140625,1365.1384815158108,1383.5970458984375,
2017-04-07 13:28:02,654311.7722391695,7556895.469867177,1418.577025576172,1358.8960977431639,1384.8109130859375,
2017-04-07 13:28:03,654317.838773127,7556876.552425934,1418.952642216797,1352.4488097212989,1385.8751220703125,
2017-04-07 13:28:04,654323.8327279363,7556857.621268733,1418.79087359375,1348.1576600061924,1386.5740966796875,
2017-04-07 13:28:05,654329.2254183795,7556838.391759449,1419.0941950976562,,1387.7381591796875,1347.8937705321007
2017-04-07 13:28:06,654333.1663438794,7556818.868983055,1419.6769038574218,,1389.1259765625,1351.3457831810254
2017-04-07 13:28:07,654335.5796958006,7556799.207554544,1419.6204783203125,,1390.147216796875,1355.005162367363
2017-04-07 13:28:08,654336.7099087934,7556779.356637123,1419.6733744921876,,1391.7073974609375,1356.7274596978252
2017-04-07 13:28:09,654336.5181743394,7556759.379425827,1419.4124121679688,,1393.021728515625,1356.0761991671563
2017-04-07 13:28:10,654335.6237551591,7556739.275693974,1419.4876909570312,,1394.2115478515625,1355.213005764559
2017-04-07 13:28:11,654334.6166240601,7556719.183926376,1420.0165573242186,,1395.0714111328125,1353.6878086513818
2017-04-07 13:28:12,654333.4159522997,7556699.342738491,1421.3159178808594,,1396.61279296875,1352.7466058161551
2017-04-07 13:28:13,654332.1560173188,7556679.78831159,1422.8080076757813,,1397.3642578125,1352.3616490731627
2017-04-07 13:28:14,654331.0828684705,7556660.385575827,1424.0959276464844,,1397.912109375,1351.589874720213
2017-04-07 13:28:15,654330.1899324636,7556640.778277194,1425.2649893847656,,1398.64599609375,1349.9531950058952
2017-04-07 13:28:16,654329.531061122,7556620.885388075,1426.1770807226562,,1399.231689453125,1348.0665018461168
2017-04-07 13:28:17,654328.9951349351,7556600.634657748,1427.1354054785156,,1399.8636474609375,1346.7649116370944
2017-04-07 13:28:18,654328.4838582642,7556579.973365362,1428.8322701855468,,1401.1253662109375,1346.2017697973242
2017-04-07 13:28:19,654328.0396238063,7556558.894684874,1429.8458154296875,,1401.7037353515625,1344.7814407746735
2017-04-07 13:28:20,654327.2804771415,7556537.2913868595,1431.1775294140625,,1402.583984375,1343.6784604251436
2017-04-07 13:28:21,654325.9381906475,7556515.259726699,1432.4160545703126,,1403.09375,1343.0034406953507
2017-04-07 13:28:22,654324.0778724038,7556492.822344401,1433.961211376953,,1403.88427734375,
2017-04-07 13:28:23,654321.9181575043,7556470.067304078,1435.4153958007812,,1404.7347412109375,
2017-04-07 13:28:24,654319.7093920982,7556446.962826621,1436.6349113183594,,1405.251220703125,
2017-04-07 13:28:25,654317.2136057757,7556423.62572293,1438.4741755664063,,1406.3104248046875,
2017-04-07 13:28:26,654314.3466683478,7556400.116488762,1440.1254835546874,1353.5732469990335,1406.9866943359375,
2017-04-07 13:28:27,654311.7646379537,7556376.465172803,1442.9545356640624,1358.7033909040915,1408.8406982421875,
2017-04-07 13:28:28,654309.4651475347,7556352.652917408,1445.3520603710938,1364.4645433465232,1410.409912109375,
2017-04-07 13:28:29,654307.2869383116,7556328.801131331,1448.3419530078124,1370.9958061094537,1412.3291015625,
2017-04-07 13:28:30,654304.8868070755,7556305.263787786,1451.4934128222656,1378.9727550725497,1414.4857177734375,
2017-04-07 13:28:31,654301.786594582,7556282.602127528,1455.3895423632812,1388.963672276432,1417.66943359375,
2017-04-07 13:28:32,654297.6901895219,7556262.249905084,1459.3954346875,1400.5139362822897,1420.7847900390625,
2017-04-07 13:28:33,654291.9177388783,7556245.271328677,1462.993089326172,1411.84456317445,1423.4822998046875,
2017-04-07 13:28:34,654283.6551592001,7556232.98476044,1467.6130851904297,1422.1874666151953,1426.537109375,
2017-04-07 13:28:35,654274.183727403,7556224.858460752,1470.7832186914063,1429.999448446733,1427.7786865234375,
2017-04-07 13:28:36,654264.0310092729,7556221.373656127,1454.966052692912,1389.0194564680235,,
2017-04-07 13:28:37,654253.354901715,7556222.699009615,1454.966052692912,1391.389489226115,,
2017-04-07 13:28:38,654242.9610019539,7556228.648817096,1472.00292328125,1436.2759762462847,1429.1795654296875,
2017-04-07 13:28:39,654233.5040873887,7556238.634942042,1469.6827251171876,1432.194149316884,1427.639404296875,
2017-04-07 13:28:40,654224.7526798309,7556252.025383944,1466.8541609765625,1423.2916084912306,1425.785888671875,
2017-04-07 13:28:41,654216.0823213824,7556267.855561627,1465.5921962695313,1415.5725513792001,1425.303955078125,
2017-04-07 13:28:42,654207.7955054357,7556285.225866851,1463.5676611523438,1407.4502023369587,1424.2930908203125,
2017-04-07 13:28:43,654200.838412094,7556304.754995627,1461.4887542382812,1399.2735404622917,1423.2742919921875,
2017-04-07 13:28:44,654195.9083109442,7556325.670078328,1459.6930508789062,1391.563328114137,1422.5435791015625,
2017-04-07 13:28:45,654193.4162584081,7556347.068677214,1458.2633933496095,1384.402587722067,1422.2230224609375,
2017-04-07 13:28:46,654192.9819565598,7556368.581461906,1456.7715624121095,1377.358583956529,1421.540283203125,
2017-04-07 13:28:47,654193.4168171519,7556390.071509804,1455.8643304101563,1371.4414783972775,1420.9815673828125,
2017-04-07 13:28:48,654193.5702287926,7556411.469748844,1454.807841767578,1365.5629730592004,1420.21142578125,
2017-04-07 13:28:49,654192.5044059088,7556432.776047262,1455.0602399902343,1359.175856403098,1420.4920654296875,
2017-04-07 13:28:50,654190.4028137373,7556454.432211191,1454.7806014648438,1354.5814394686624,1420.1353759765625,
2017-04-07 13:28:51,654188.0186959204,7556476.53964271,1454.9292621972656,,1420.2249755859375,
2017-04-07 13:28:52,654185.3447190523,7556498.929341549,1453.8431787402344,,1419.4979248046875,
2017-04-07 13:28:53,654182.3515575264,7556521.215602711,1453.1995021582031,,1419.334716796875,
2017-04-07 13:28:54,654178.7975328502,7556543.402630428,1452.3420995214844,,1418.98095703125,1356.4255636417727
2017-04-07 13:28:55,654174.5888392443,7556565.887486175,1451.827314951172,,1419.03564453125,1357.2696000026394
2017-04-07 13:28:56,654170.1571917199,7556588.415146155,1451.7399607617187,,1419.091552734375,1359.050043179404
2017-04-07 13:28:57,654165.6347624416,7556611.115293491,1451.9722016210937,,1419.0374755859375,1361.149652313642
2017-04-07 13:28:58,654161.1564047148,7556634.01474961,1452.3157763964844,,1419.0582275390625,1363.36064078417
2017-04-07 13:28:59,654156.3680695227,7556657.007973608,1452.736958330078,,1419.0233154296875,1365.649101345592
2017-04-07 13:29:00,654151.2934787399,7556680.049577741,1452.7712553515626,,1418.7095947265625,1367.5507898917238
2017-04-07 13:29:01,654145.7023006573,7556703.013340272,1452.408335283203,,1418.1832275390625,1369.80264337539
2017-04-07 13:29:02,654139.6269168961,7556725.82630675,1451.6011183691405,,1417.2830810546875,1372.1817780090003
2017-04-07 13:29:03,654133.2083458848,7556748.412659093,1451.3622027636718,,1416.9512939453125,1375.3062898519115
2017-04-07 13:29:04,654126.7167096542,7556770.760514621,1450.4053619433594,,1415.849609375,1377.8898082467845
2017-04-07 13:29:05,654120.477156451,7556793.048599117,1450.2895459570314,,1415.0577392578125,1381.1369079986705
2017-04-07 13:29:06,654114.4906797983,7556815.202036664,1450.0350292773437,,1413.808837890625,1384.2467417510397
2017-04-07 13:29:07,654108.6971347916,7556837.348336944,1449.709394736328,,1412.55322265625,1387.4632601378878
2017-04-07 13:29:08,654103.0286593521,7556859.277404462,1449.3473163867188,,1411.46630859375,1389.7315172504357
2017-04-07 13:29:09,654097.2438486974,7556881.1058487445,1449.045625859375,,1410.09619140625,1391.0947226725332
2017-04-07 13:29:10,654090.7762189857,7556902.537453319,1449.3321675878906,,1408.55712890625,1393.04113807885
2017-04-07 13:29:11,654083.0746651266,7556922.612052244,1450.4785215478516,,1407.5059814453125,1395.8470509665149
2017-04-07 13:29:12,654073.2891140517,7556940.45455691,1451.6462743408204,,1406.3812255859375,1398.5081149141397
2017-04-07 13:29:13,654060.9589242474,7556955.288152574,1453.5888672753906,,1406.03857421875,1401.7612119062671
2017-04-07 13:29:14,654046.5049880655,7556966.220406677,1455.4911492773438,,1406.5125732421875,1404.699494321064
2017-04-07 13:29:15,654030.562200935,7556972.989766513,1455.446052692912,,,1289.4699996
2017-04-07 13:29:16,654014.7531705702,7556974.148430359,1459.776052692912,,,1296.4079962
2017-04-07 13:29:17,654000.3423451871,7556970.427771062,1459.776052692912,,,1298.5814962499999
2017-04-07 13:29:18,653988.1681029899,7556962.430567608,1461.216052692912,,,1301.75900695
2017-04-07 13:29:19,653979.0424526709,7556950.383434283,1465.0560526929119,,,1306.3219989
2017-04-07 13:29:20,653972.5913337021,7556935.331461174,1464.9487532421874,,1414.9864501953125,1417.6668880413665
2017-04-07 13:29:21,653968.8260757946,7556917.902742535,1464.4902592421874,,1416.9241943359375,1417.450647746173
2017-04-07 13:29:22,653967.3303724567,7556898.681010212,1463.906357421875,,1419.298583984375,1417.1093055924684
2017-04-07 13:29:23,653967.0689449129,7556878.887134945,1462.7376120703125,,1420.7523193359375,1416.1830054270476
2017-04-07 13:29:24,653967.8827109,7556858.549036295,1462.272354111328,,1423.26708984375,1415.9603280885103
2017-04-07 13:29:25,653969.4978406277,7556837.566007705,1460.3826787226562,,1424.6492919921875,1414.268987243978
2017-04-07 13:29:26,653971.4475172544,7556816.546843418,1460.1626416601562,,1426.1881103515625,1413.2988872570304
2017-04-07 13:29:27,653973.7054031673,7556795.405701299,1460.1182958203126,,1427.3240966796875,1412.1817517930451
2017-04-07 13:29:28,653976.4179694204,7556773.917234295,1460.0128904296876,,1428.63232421875,1411.1573723925299
2017-04-07 13:29:29,653979.2017965263,7556751.824330604,1459.7466798339844,,1429.508056640625,1409.8184511281568
2017-04-07 13:29:30,653981.695639626,7556729.433105748,1459.7240676171875,,1430.6109619140625,1404.0350189898302
2017-04-07 13:29:31,653984.1687595682,7556706.862705773,1459.1065970507811,,1431.3441162109375,1396.0474926480522
2017-04-07 13:29:32,653986.5065355718,7556684.040719132,1458.910703828125,,1432.242431640625,1392.7426376963908
2017-04-07 13:29:33,653988.6567978265,7556661.02018127,1459.454707529297,,1433.0595703125,1391.4139738418087
2017-04-07 13:29:34,653991.1355202389,7556637.832056944,1460.3698488964844,,1434.0804443359375,1390.4562382438614
2017-04-07 13:29:35,653993.542468642,7556614.499157324,1460.5971822070312,,1434.3870849609375,1388.810695205065
2017-04-07 13:29:36,653995.954597918,7556591.138470274,1461.192285390625,,1435.0615234375,1387.5328872616935
2017-04-07 13:29:37,653998.1528203061,7556567.727505694,1461.7831636816406,,1435.603271484375,1386.0805136550414
